Type_H,Type_L,Type_M,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
0,1,0,0.7777777777777786,0.625,0.1856810244470315,0.5068493150684932,0.18972332015810275,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.4650756693830035,0.2328767123287671,0.1976284584980237,0,0,0,0,0,0
1,0,0,0.7777777777777786,0.625,0.140279394644936,0.6849315068493151,0.20553359683794464,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.14668218859138538,0.726027397260274,0.225296442687747,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.19965075669383003,0.4657534246575343,0.23715415019762845,0,0,0,0,0,0
1,0,0,0.7777777777777786,0.625,0.27997671711292205,0.3698630136986301,0.24505928853754938,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.11117578579743892,0.7397260273972603,0.26482213438735175,1,0,1,0,0,0
0,0,1,0.7777777777777786,0.625,0.25436554132712463,0.4520547945205479,0.2727272727272727,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.20663562281722936,0.4520547945205479,0.2845849802371541,0,0,0,0,0,0
1,0,0,0.7777777777777786,0.625,0.2596041909196741,0.4520547945205479,0.2924901185770751,0,0,0,0,0,0
1,0,0,0.7777777777777786,0.625,0.3218859138533178,0.3287671232876712,0.31225296442687744,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.27357392316647267,0.4520547945205479,0.3320158102766798,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.08090803259604196,0.6986301369863013,0.33992094861660077,1,0,1,0,0,0
0,1,0,0.7777777777777786,0.625,0.27590221187427244,0.3424657534246575,0.34782608695652173,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.3393480791618161,0.3698630136986301,0.3557312252964427,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.27764842840512227,0.3835616438356164,0.3675889328063241,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.15017462165308504,0.5890410958904109,0.37549407114624506,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.20488940628637953,0.4520547945205479,0.38339920948616596,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.31490104772991856,0.3835616438356164,0.3952569169960474,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.15017462165308504,0.5890410958904109,0.40316205533596833,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.15192083818393487,0.547945205479452,0.4110671936758893,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.10360884749708965,0.8082191780821917,0.41897233201581024,1,0,1,0,0,0
0,1,0,0.7777777777777786,0.625,0.16647264260768335,0.547945205479452,0.4268774703557312,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.14144353899883588,0.6301369863013699,0.43478260869565216,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.42607683352735737,0.2876712328767123,0.44664031620553357,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.18102444703143195,0.4520547945205479,0.45454545454545453,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.14377182770663566,0.6164383561643836,0.4624505928853755,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.21594877764842846,0.49315068493150677,0.4703557312252964,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.20488940628637953,0.3835616438356164,0.47826086956521735,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.1816065192083819,0.5753424657534247,0.4861660079051383,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.2898719441210711,0.3561643835616438,0.49407114624505927,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.16763678696158324,0.6027397260273972,0.5019762845849802,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.40570430733410945,0.273972602739726,0.5098814229249011,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.43655413271245636,0.2465753424657534,0.5177865612648221,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.18626309662398144,0.6164383561643836,0.5296442687747035,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.20896391152502913,0.4794520547945205,0.5375494071146245,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.17171129220023285,0.5342465753424657,0.5494071146245059,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.20547147846332947,0.4794520547945205,0.5612648221343873,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.11874272409778819,0.5753424657534247,0.5691699604743082,1,0,1,0,0,0
0,1,0,0.7777777777777786,0.625,0.19732246798603037,0.49315068493150677,0.5810276679841897,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.2433061699650757,0.4246575342465753,0.5889328063241106,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.1856810244470315,0.5342465753424657,0.6007905138339921,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.20488940628637953,0.5205479452054795,0.608695652173913,0,0,0,0,0,0
1,0,0,0.7777777777777786,0.625,0.14784633294528526,0.5205479452054795,0.616600790513834,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.12048894062863802,0.6712328767123288,0.6363636363636364,1,0,1,0,0,0
0,1,0,0.7777777777777786,0.625,0.27066356228172295,0.3424657534246575,0.6482213438735177,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.1949941792782306,0.4520547945205479,0.6561264822134387,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.10651920838183937,0.5753424657534247,0.6640316205533596,1,0,1,0,0,0
0,1,0,0.7777777777777786,0.625,0.22118742724097795,0.4383561643835616,0.6719367588932806,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.4394644935972062,0.273972602739726,0.6798418972332015,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.24679860302677536,0.3972602739726027,0.6877470355731224,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.23981373690337604,0.4383561643835616,0.6956521739130435,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.15075669383003498,0.5890410958904109,0.7075098814229248,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.24039580908032598,0.3972602739726027,0.7154150197628458,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.2176949941792783,0.49315068493150677,0.7272727272727272,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.10535506402793948,0.7123287671232876,0.7391304347826086,1,0,1,0,0,0
0,1,0,0.7777777777777786,0.625,0.17171129220023285,0.547945205479452,0.7470355731225296,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.15192083818393487,0.547945205479452,0.7549407114624506,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.16472642607683352,0.6849315068493151,0.7667984189723319,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.19965075669383003,0.4657534246575343,0.7786561264822134,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.2217694994179279,0.4657534246575343,0.7865612648221343,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.19732246798603037,0.5068493150684932,0.7944664031620553,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.2072176949941793,0.410958904109589,0.8063241106719367,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.4144353899883585,0.2602739726027397,0.8181818181818181,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.17054714784633296,0.5753424657534247,0.0,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.33760186263096637,0.3424657534246575,0.007905138339920948,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.30384167636786963,0.3150684931506849,0.015810276679841896,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.10535506402793948,0.6575342465753424,0.023715415019762844,1,0,1,0,0,0
0,1,0,0.7777777777777786,0.625,0.30151338766006985,0.3150684931506849,0.035573122529644265,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.11699650756693836,0.6027397260273972,0.043478260869565216,1,0,1,0,0,0
0,1,0,0.7777777777777786,0.625,0.15424912689173464,0.547945205479452,0.05138339920948616,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.24970896391152508,0.5205479452054795,0.05928853754940711,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.25727590221187435,0.3972602739726027,0.06719367588932806,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.13387660069848661,0.7397260273972603,0.07509881422924901,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.4708963911525029,0.2328767123287671,0.08300395256916995,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.20256111757857975,0.49315068493150677,0.0909090909090909,0,0,0,0,0,0
1,0,0,0.7777777777777786,0.625,0.06228172293364387,0.7123287671232876,0.09881422924901186,1,0,1,0,0,0
0,1,0,0.7777777777777786,0.625,0.1362048894062864,0.6438356164383561,0.11857707509881422,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.16472642607683352,0.5616438356164384,0.12648221343873517,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.625,0.22526193247962756,0.4520547945205479,0.13833992094861658,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.2724097788125728,0.4383561643835616,0.15019762845849802,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.08381839348079168,0.6712328767123288,0.15810276679841895,1,0,1,0,0,0
0,1,0,0.7777777777777786,0.625,0.3143189755529686,0.3561643835616438,0.1660079051383399,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.75,0.2258440046565775,0.4520547945205479,0.17391304347826086,0,0,0,0,0,0
1,0,0,0.7777777777777786,0.75,0.15599534342258448,0.547945205479452,0.18577075098814227,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.75,0.1362048894062864,0.5068493150684932,0.20553359683794464,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.75,0.15657741559953442,0.6301369863013699,0.21739130434782608,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.75,0.4412107101280559,0.2465753424657534,0.2292490118577075,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.3678696158323632,0.273972602739726,0.24110671936758893,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.2753201396973225,0.3972602739726027,0.24901185770750986,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.11990686845168808,0.6164383561643836,0.2569169960474308,1,0,1,0,0,0
0,1,0,0.8888888888888857,0.75,0.1897555296856811,0.4657534246575343,0.26482213438735175,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.25203725261932486,0.3972602739726027,0.2727272727272727,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.75,0.2712456344586729,0.4520547945205479,0.28063241106719367,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.75,0.17403958090803262,0.4657534246575343,0.2885375494071146,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.75,0.22235157159487784,0.3972602739726027,0.30039525691699603,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.75,0.2299185098952271,0.3972602739726027,0.308300395256917,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.625,0.13213038416763678,0.6164383561643836,0.3162055335968379,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.75,0.19732246798603037,0.410958904109589,0.32411067193675885,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.75,0.23050058207217705,0.4794520547945205,0.3359683794466403,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.75,0.3218859138533178,0.3698630136986301,0.3438735177865612,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.75,0.16763678696158324,0.4520547945205479,0.3517786561264822,0,0,0,0,0,0
1,0,0,0.7777777777777786,0.75,0.5436554132712458,0.1917808219178082,0.35968379446640314,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.75,0.22526193247962756,0.410958904109589,0.3794466403162055,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.140279394644936,0.5205479452054795,0.38735177865612647,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.12747380675203734,0.5205479452054795,0.3952569169960474,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.16996507566938301,0.547945205479452,0.40711462450592883,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.11233993015133881,0.6027397260273972,0.41897233201581024,1,0,1,0,0,0
0,0,1,0.8888888888888857,0.75,0.18742724097788133,0.547945205479452,0.4268774703557312,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.13445867287543656,0.6301369863013699,0.4387351778656126,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.14668218859138538,0.7123287671232876,0.44664031620553357,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.11117578579743892,0.5616438356164384,0.45454545454545453,1,0,1,0,0,0
0,0,1,0.8888888888888857,0.75,0.11874272409778819,0.6986301369863013,0.4624505928853755,1,0,1,0,0,0
0,0,1,0.8888888888888857,0.75,0.140279394644936,0.5205479452054795,0.4743083003952569,0,0,0,0,0,0
1,0,0,0.7777777777777786,0.75,0.16530849825378346,0.7534246575342465,0.4861660079051383,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.75,0.3795110593713621,0.2876712328767123,0.5059288537549407,0,0,0,0,0,0
1,0,0,0.7777777777777786,0.75,0.1752037252619325,0.6164383561643836,0.5138339920948616,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.75,0.2258440046565775,0.5753424657534247,0.533596837944664,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.47264260768335287,0.2328767123287671,0.541501976284585,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.20430733410942958,0.4794520547945205,0.5494071146245059,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.16763678696158324,0.5616438356164384,0.5612648221343873,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.13154831199068684,0.5753424657534247,0.5691699604743082,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.11466821885913858,0.726027397260274,0.5770750988142292,1,0,1,0,0,0
0,1,0,0.8888888888888857,0.75,0.5972060535506404,0.1780821917808219,0.5849802371541502,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.13678696158323633,0.7123287671232876,0.592885375494071,0,0,0,0,0,0
1,0,0,0.8888888888888857,0.75,0.1949941792782306,0.4657534246575343,0.6007905138339921,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.3637951105937137,0.3561643835616438,0.6205533596837944,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.3847497089639115,0.2876712328767123,0.6284584980237153,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.38591385331781136,0.273972602739726,0.6363636363636364,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.09720605355064038,0.6849315068493151,0.6482213438735177,1,0,1,0,0,0
1,0,0,0.8888888888888857,0.75,0.5168800931315484,0.2191780821917808,0.6600790513833992,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.09778812572759032,0.6712328767123288,0.6798418972332015,1,0,1,0,0,0
0,1,0,0.8888888888888857,0.75,0.10069848661233993,0.6575342465753424,0.6877470355731224,1,0,1,0,0,0
0,0,1,0.8888888888888857,0.75,0.2083818393480792,0.4657534246575343,0.6956521739130435,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.20779976717112925,0.5068493150684932,0.7075098814229248,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.15133876600698493,0.49315068493150677,0.7154150197628458,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.19965075669383003,0.5753424657534247,0.7272727272727272,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.2887077997671712,0.3561643835616438,0.7351778656126482,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.24679860302677536,0.4794520547945205,0.7430830039525691,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.24970896391152508,0.4520547945205479,0.7549407114624506,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.330034924330617,0.3150684931506849,0.7667984189723319,0,0,0,0,0,0
0,1,0,0.7777777777777786,0.75,0.3393480791618161,0.273972602739726,0.7747035573122529,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.12514551804423757,0.5616438356164384,0.7826086956521738,0,0,0,0,0,0
0,0,1,0.7777777777777786,0.75,0.09429569266589066,0.6849315068493151,0.7905138339920948,1,0,1,0,0,0
0,1,0,0.8888888888888857,0.75,0.12456344586728763,0.6438356164383561,0.8023715415019762,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.34167636786961586,0.3698630136986301,0.8102766798418972,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.2596041909196741,0.4383561643835616,0.8181818181818181,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.17345750873108268,0.547945205479452,0.8300395256916996,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.39522700814901046,0.2876712328767123,0.8379446640316205,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.17811408614668223,0.4246575342465753,0.849802371541502,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.2846332945285216,0.3835616438356164,0.8577075098814229,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.15541327124563453,0.5068493150684932,0.8656126482213438,0,0,0,0,0,0
1,0,0,0.8888888888888857,0.75,0.1897555296856811,0.5342465753424657,0.8735177865612648,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.04074505238649595,0.6986301369863013,0.8932806324110671,1,0,1,0,1,0
0,1,0,0.8888888888888857,0.75,0.090803259604191,0.6986301369863013,0.901185770750988,1,0,1,0,1,0
0,1,0,0.8888888888888857,0.75,0.20139697322467986,0.5205479452054795,0.9090909090909091,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.32828870779976727,0.3013698630136986,0.91699604743083,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.19150174621653093,0.5890410958904109,0.924901185770751,1,1,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.4598370197904541,0.2465753424657534,0.0,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.2689173457508731,0.3972602739726027,0.007905138339920948,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.13213038416763678,0.7671232876712328,0.015810276679841896,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.28521536670547154,0.3698630136986301,0.02766798418972332,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.10535506402793948,0.6575342465753424,0.035573122529644265,1,0,1,0,0,0
0,1,0,0.8888888888888857,0.75,0.16530849825378346,0.6712328767123288,0.043478260869565216,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.24796274738067525,0.4383561643835616,0.05138339920948616,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.1990686845168801,0.6027397260273972,0.06324110671936758,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.3993015133876602,0.2602739726027397,0.07509881422924901,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.26658905704307334,0.3972602739726027,0.08300395256916995,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.26775320139697323,0.4383561643835616,0.0909090909090909,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.29743888242142025,0.4246575342465753,0.09881422924901186,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.18684516880093138,0.5616438356164384,0.1067193675889328,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.1577415599534343,0.547945205479452,0.11857707509881422,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.10593713620488943,0.6164383561643836,0.12648221343873517,1,0,1,0,0,0
1,0,0,0.8888888888888857,0.75,0.2555296856810245,0.3835616438356164,0.13438735177865613,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.12863795110593723,0.6849315068493151,0.1541501976284585,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.23166472642607683,0.5890410958904109,0.16205533596837943,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.08090803259604196,0.6986301369863013,0.17391304347826086,1,0,1,0,0,0
0,0,1,0.8888888888888857,0.75,0.23341094295692666,0.4520547945205479,0.18577075098814227,0,0,0,0,0,0
1,0,0,0.8888888888888857,0.75,0.28114086146682193,0.3698630136986301,0.1976284584980237,0,0,0,0,0,0
1,0,0,0.8888888888888857,0.75,0.3050058207217695,0.3287671232876712,0.21739130434782608,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.11932479627473813,0.6027397260273972,0.23715415019762845,1,0,1,0,0,0
0,1,0,0.8888888888888857,0.75,0.25727590221187435,0.4383561643835616,0.24901185770750986,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.19965075669383003,0.547945205479452,0.2569169960474308,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.14202561117578583,0.7123287671232876,0.26482213438735175,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.1938300349243307,0.4520547945205479,0.2727272727272727,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.1431897555296857,0.5616438356164384,0.28063241106719367,0,0,0,0,0,0
1,0,0,0.8888888888888857,0.75,0.26833527357392317,0.410958904109589,0.2885375494071146,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.41385331781140866,0.2465753424657534,0.308300395256917,0,0,0,0,0,0
1,0,0,0.8888888888888857,0.75,0.17345750873108268,0.6027397260273972,0.3162055335968379,0,0,0,0,0,0
1,0,0,0.8888888888888857,0.75,0.17927823050058211,0.5068493150684932,0.3359683794466403,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.30675203725261935,0.3698630136986301,0.3557312252964427,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.18800931315483127,0.49315068493150677,0.3636363636363636,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.2857974388824215,0.4246575342465753,0.37154150197628455,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.23224679860302677,0.3835616438356164,0.38339920948616596,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.33061699650756704,0.3972602739726027,0.3913043478260869,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.14726426076833532,0.5616438356164384,0.3992094861660079,1,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.2671711292200233,0.3698630136986301,0.4110671936758893,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.22933643771827716,0.4246575342465753,0.4229249011857707,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.5908032596041909,0.1917808219178082,0.43478260869565216,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.2380675203725262,0.4794520547945205,0.4426877470355731,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.22817229336437728,0.4520547945205479,0.450592885375494,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.18335273573923172,0.547945205479452,0.4624505928853755,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.21362048894062868,0.410958904109589,0.4743083003952569,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.2549476135040746,0.3561643835616438,0.48221343873517786,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.37776484284051237,0.2876712328767123,0.49407114624505927,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.14901047729918515,0.6438356164383561,0.5059288537549407,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.20139697322467986,0.4246575342465753,0.5138339920948616,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.16356228172293374,0.5205479452054795,0.5217391304347826,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.23573923166472643,0.4246575342465753,0.5296442687747035,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.23050058207217705,0.5205479452054795,0.541501976284585,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.15133876600698493,0.5890410958904109,0.5494071146245059,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.2630966239813738,0.3835616438356164,0.5573122529644269,0,0,0,0,0,0
1,0,0,0.8888888888888857,0.75,0.24214202561117582,0.3972602739726027,0.5652173913043478,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.03143189755529696,0.8630136986301369,0.5849802371541502,1,0,1,0,0,0
0,0,1,0.8888888888888857,0.75,0.1536670547147847,0.5342465753424657,0.592885375494071,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.22875436554132722,0.410958904109589,0.6047430830039525,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.2596041909196741,0.410958904109589,0.6126482213438734,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.46041909196740394,0.2602739726027397,0.6205533596837944,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.4516880093131549,0.273972602739726,0.6284584980237153,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.3637951105937137,0.3013698630136986,0.6363636363636364,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.1618160651920839,0.6438356164383561,0.6442687747035573,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.2939464493597207,0.3972602739726027,0.6561264822134387,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.2019790454016298,0.5616438356164384,0.6640316205533596,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.23050058207217705,0.4383561643835616,0.6758893280632411,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.16472642607683352,0.5753424657534247,0.683794466403162,0,0,0,0,0,0
1,0,0,0.8888888888888857,0.75,0.30558789289871946,0.3424657534246575,0.691699604743083,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.17927823050058211,0.5342465753424657,0.7114624505928854,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.3166472642607684,0.3698630136986301,0.7193675889328063,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.1495925494761351,0.5753424657534247,0.7272727272727272,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.09837019790454016,0.726027397260274,0.7391304347826086,1,0,1,0,0,0
0,0,1,0.8888888888888857,0.75,0.30384167636786963,0.4246575342465753,0.7470355731225296,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.10768335273573926,0.5616438356164384,0.758893280632411,1,0,1,0,0,0
0,1,0,0.8888888888888857,0.75,0.44179278230500596,0.2465753424657534,0.7707509881422925,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.12980209545983712,0.5342465753424657,0.7786561264822134,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.11525029103608853,0.6438356164383561,0.7905138339920948,1,0,1,0,0,0
0,1,0,0.8888888888888857,0.75,0.35098952270081496,0.3835616438356164,0.7984189723320158,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.2019790454016298,0.5342465753424657,0.8063241106719367,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.5616996507566939,0.2054794520547945,0.8181818181818181,0,0,0,0,0,0
0,0,1,0.8888888888888857,0.75,0.10069848661233993,0.6027397260273972,0.8300395256916996,1,0,1,0,0,0
0,1,0,0.8888888888888857,0.75,0.13853317811408616,0.6027397260273972,0.8418972332015809,0,0,0,0,0,0
0,1,0,0.8888888888888857,0.75,0.08032596041909201,0.7945205479452055,0.849802371541502,1,0,1,0,1,0
